pair_csv_name,station_a,station_b,count,mean,median,std,min,p05,p10,p90,p95,max,time_ratio_rel_lt_0.95,time_ratio_rel_lt_0.98,time_ratio_rel_ge_0.99
region1--station7-region2--station25.csv,7,25,86165.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
region1--station7-region2--station26.csv,7,26,86165.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
region1--station7-region2--station27.csv,7,27,86165.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
region1--station7-region2--station28.csv,7,28,86165.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
region1--station7-region2--station29.csv,7,29,86165.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
region1--station7-region2--station30.csv,7,30,86165.0,0.9966840945975748,0.999,0.003852848212397934,0.98901,0.99,0.99,0.999,0.999,0.999,0.0,0.0,0.9719491672953056
region1--station8-region2--station11.csv,8,11,86165.0,0.9663473540663341,0.9781407801,0.02305458774858901,0.9035186507806255,0.9117324566968131,0.9181401891798906,0.9801,0.9801,0.9801,0.16355828932861372,0.7893460221667731,0.0
region1--station8-region2--station12.csv,8,12,86165.0,0.95654374587374,0.967391012926701,0.020662006183161236,0.9108207242401164,0.9117324566968131,0.9200209335758751,0.970299,0.970299,0.9791198999999999,0.25908431497707884,1.0,0.0
region1--station8-region2--station13.csv,8,13,86165.0,0.9630566733253314,0.970299,0.02261953936192265,0.902615132129845,0.9117324566968131,0.919059248428319,0.9801,0.9801,0.9801,0.19256078454128706,0.8849532872976267,0.0
region1--station8-region2--station14.csv,8,14,86165.0,0.9710468307831529,0.9781407801,0.02233125824764037,0.902615132129845,0.9117324566968131,0.919059248428319,0.98703296901,0.98802099,0.98901,0.1254801833691174,0.7505947890674868,0.0
region1--station8-region2--station15.csv,8,15,86165.0,0.9530353119386117,0.95963541399,0.019156897011564217,0.9126451017986117,0.9209418754513263,0.9218637391905169,0.969328701,0.969328701,0.970299,0.31342192305460453,1.0,0.0
region1--station8-region2--station16.csv,8,16,86165.0,0.9559729419201295,0.968359372299,0.02081965782917864,0.9117324566968131,0.9135586604590709,0.9209418754513263,0.969328701,0.970299,0.970299,0.2681599257239018,1.0,0.0
region1--station8-region2--station17.csv,8,17,86165.0,0.9576709371685846,0.968359372299,0.021741184360216863,0.9117324566968131,0.9126451017986117,0.9126451017986117,0.9771626393199,0.9791198999999999,0.9801,0.24349793999883942,0.9571519758602681,0.0
region1--station8-region2--station18.csv,8,18,86165.0,0.9487883209564263,0.9577171027974339,0.016073347598300626,0.9209418754513263,0.9209418754513263,0.9209418754513263,0.96059601,0.969328701,0.970299,0.3552834677653339,1.0,0.0
region1--station8-region2--station19.csv,8,19,86165.0,0.9491840548911077,0.9567593856946366,0.014854627979223309,0.9117324566968131,0.9209418754513263,0.9283847602447467,0.96059601,0.969328701,0.970299,0.37103232170835027,1.0,0.0
region1--station8-region2--station20.csv,8,20,86165.0,0.9481959002186814,0.9558026263089419,0.011329888692915801,0.9302443186377035,0.9302443186377035,0.9302443186377035,0.96059601,0.96059601,0.96059601,0.49568850461324204,1.0,0.0
region1--station8-region2--station21.csv,8,21,86165.0,0.9489445306565205,0.954846823682633,0.010752222984972972,0.9283426751801201,0.9311754941318353,0.9311754941318353,0.96059601,0.96059601,0.969328701,0.48596297800731153,1.0,0.0
region1--station8-region2--station22.csv,8,22,86165.0,0.9515504130856555,0.9577171027974339,0.017149816347387145,0.9117324566968131,0.9200209335758751,0.9209418754513263,0.970299,0.970299,0.970299,0.32856728369987814,1.0,0.0
